,Id,PID,MS SubClass,MS Zoning,Street,Land Contour,Neighborhood,Condition 1,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,BsmtFin SF 1,Total Bsmt SF,Heating QC,Central Air,Electrical,Gr Liv Area,Full Bath,Half Bath,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Finish,Garage Cars,Garage Area,Paved Drive,Sale Type,SalePrice
1038,531,528488100,20,FV,Pave,Lvl,Somerst,Norm,7,2004,2005,0.0,Gd,TA,PConc,410.0,1221.0,Ex,Y,SBrkr,1221,2,0,Gd,6,Typ,0,Attchd,RFn,2.0,400.0,Y,WD ,185000
1039,2189,908228010,40,RL,Pave,Bnk,Edwards,Norm,6,1920,1995,0.0,TA,TA,BrkTil,144.0,660.0,TA,Y,SBrkr,865,1,0,TA,4,Typ,1,Detchd,Unf,1.0,216.0,Y,WD ,108500
1040,2508,533212110,160,FV,Pave,Lvl,Somerst,Norm,7,2005,2005,0.0,Gd,TA,PConc,0.0,600.0,Ex,Y,SBrkr,1223,2,1,Gd,4,Typ,0,Detchd,RFn,2.0,480.0,Y,WD ,147400
1041,573,533223030,160,FV,Pave,Lvl,Somerst,Norm,7,1999,1999,218.0,Gd,TA,PConc,549.0,691.0,Ex,Y,SBrkr,1452,2,1,Gd,6,Typ,0,Detchd,Unf,2.0,506.0,Y,WD ,156000
1042,1363,903455030,50,RM,Pave,Lvl,IDOTRR,Norm,5,1915,1978,0.0,TA,Fa,BrkTil,0.0,880.0,Gd,Y,SBrkr,1308,2,0,TA,6,Typ,0,Detchd,Unf,2.0,400.0,Y,WD ,120000
1043,487,528290030,80,RL,Pave,Lvl,Gilbert,RRAn,7,2004,2004,0.0,Gd,TA,PConc,241.0,384.0,Ex,Y,SBrkr,1374,2,1,Gd,7,Typ,0,BuiltIn,Fin,2.0,400.0,Y,WD ,167000
1044,1083,528228445,120,RL,Pave,Lvl,Blmngtn,Norm,7,2005,2006,14.0,Gd,TA,PConc,16.0,1346.0,Ex,Y,SBrkr,1504,2,0,Gd,7,Typ,1,Attchd,Fin,2.0,437.0,Y,WD ,191000
1045,1620,527110130,80,RL,Pave,HLS,Gilbert,Norm,6,1997,1997,0.0,TA,TA,PConc,0.0,384.0,Gd,Y,SBrkr,1384,2,1,TA,7,Typ,1,BuiltIn,Fin,2.0,390.0,Y,WD ,161500
1046,1929,535181140,20,RL,Pave,Lvl,NAmes,Norm,5,1955,1975,0.0,TA,TA,CBlock,780.0,1204.0,TA,Y,SBrkr,1411,1,0,TA,7,Typ,1,Attchd,RFn,1.0,310.0,Y,COD,130000
1047,1820,532354010,20,RL,Pave,Lvl,Sawyer,Norm,5,1963,1963,0.0,TA,TA,CBlock,630.0,970.0,TA,Y,SBrkr,970,1,0,TA,5,Typ,0,Detchd,Unf,2.0,624.0,Y,WD ,132500
1048,1398,905300020,80,RL,Pave,Lvl,Sawyer,Norm,5,1970,1970,0.0,TA,Gd,PConc,704.0,864.0,Ex,Y,SBrkr,904,1,0,Gd,5,Typ,0,2Types,Unf,3.0,912.0,Y,WD ,144000
1049,2177,908152180,90,RL,Pave,Lvl,Edwards,Norm,5,1979,1979,0.0,TA,TA,Slab,0.0,0.0,TA,Y,SBrkr,2233,2,1,TA,11,Typ,0,Attchd,Fin,2.0,579.0,Y,WD ,141000
1050,2144,907227100,20,RL,Pave,Lvl,CollgCr,Norm,4,1972,2006,0.0,TA,Gd,CBlock,385.0,385.0,Gd,Y,SBrkr,875,1,0,Gd,5,Typ,0,Detchd,Unf,2.0,728.0,Y,WD ,117000
1051,2697,903456090,190,RM,Pave,Lvl,IDOTRR,Norm,6,1935,1982,0.0,TA,Fa,CBlock,490.0,520.0,Gd,N,SBrkr,754,1,0,TA,5,Typ,0,NA,NA,0.0,0.0,N,WD ,84500
1052,1403,905401060,20,RL,Pave,Low,ClearCr,Norm,4,1954,1994,0.0,TA,TA,CBlock,1116.0,1364.0,Ex,Y,SBrkr,1663,1,0,Gd,6,Min1,2,Attchd,Fin,2.0,529.0,Y,WD ,256000
1053,596,534226120,20,RL,Pave,Lvl,NAmes,Norm,5,1965,1965,0.0,TA,TA,CBlock,338.0,925.0,Ex,Y,SBrkr,925,1,0,TA,5,Typ,0,Detchd,Unf,1.0,429.0,Y,WD ,117500
1054,922,909276200,50,RL,Pave,HLS,Crawfor,Norm,5,1940,1950,0.0,Gd,Gd,BrkTil,428.0,728.0,Ex,Y,SBrkr,1308,1,1,TA,7,Min2,2,Detchd,Unf,1.0,256.0,Y,WD ,160000
1055,2065,905201080,20,RL,Pave,Bnk,Sawyer,PosA,5,1956,1998,0.0,TA,TA,CBlock,386.0,1240.0,Gd,Y,SBrkr,1375,1,0,TA,6,Typ,1,Attchd,Unf,1.0,323.0,Y,WD ,187000
1056,1710,528166150,60,RL,Pave,Lvl,NridgHt,Norm,8,2003,2003,280.0,Gd,TA,PConc,938.0,1317.0,Ex,Y,SBrkr,2385,2,1,Gd,7,Typ,1,Attchd,Fin,3.0,818.0,Y,WD ,350000
1057,1034,527401130,90,RL,Pave,Lvl,NAmes,Norm,5,1974,1974,0.0,TA,TA,CBlock,0.0,896.0,TA,Y,SBrkr,1792,2,2,TA,8,Typ,0,Detchd,Unf,2.0,480.0,Y,WD ,133000
1058,1057,528110110,20,RL,Pave,Lvl,NridgHt,Norm,8,2007,2007,554.0,Gd,TA,PConc,1728.0,2418.0,Ex,Y,SBrkr,2464,2,1,Ex,9,Typ,1,Attchd,Fin,3.0,650.0,Y,WD ,417500
1059,470,528228295,120,RL,Pave,Lvl,Blmngtn,Norm,7,2007,2007,130.0,Gd,TA,PConc,988.0,1386.0,Ex,Y,SBrkr,1569,2,0,Gd,7,Typ,1,Attchd,RFn,3.0,660.0,Y,WD ,175900
1060,819,906340100,20,RL,Pave,Lvl,CollgCr,Norm,9,2009,2009,242.0,Ex,TA,PConc,1021.0,1555.0,Ex,Y,SBrkr,1680,1,1,Ex,8,Typ,1,Attchd,Fin,3.0,1138.0,Y,New,323262
1061,2160,907405130,20,RL,Pave,Lvl,CollgCr,Norm,7,2003,2003,0.0,Gd,TA,PConc,699.0,1337.0,Ex,Y,SBrkr,1337,2,0,Gd,6,Typ,0,Attchd,RFn,2.0,531.0,Y,WD ,185000
1062,2552,534430050,30,RL,Pave,Lvl,NAmes,Norm,6,1934,1950,0.0,TA,TA,CBlock,574.0,816.0,Ex,Y,SBrkr,816,1,0,TA,4,Typ,1,Attchd,Unf,1.0,240.0,Y,WD ,129800
1063,41,528120100,20,RL,Pave,Lvl,NridgHt,Norm,7,2005,2005,226.0,Gd,TA,PConc,1201.0,1541.0,Ex,Y,SBrkr,1541,2,0,Gd,7,Typ,1,Attchd,RFn,2.0,532.0,Y,New,220000
1064,742,903231030,50,RM,Pave,Lvl,BrkSide,Norm,4,1935,1995,0.0,TA,TA,BrkTil,0.0,884.0,Ex,Y,SBrkr,1573,1,0,Gd,6,Typ,0,Detchd,Unf,1.0,240.0,Y,WD ,133000
1065,686,535454100,50,RL,Pave,Lvl,NAmes,Artery,4,1949,1996,0.0,TA,TA,CBlock,0.0,832.0,TA,Y,FuseF,1461,2,0,TA,6,Typ,0,Detchd,Unf,1.0,384.0,Y,WD ,133500
1066,314,914478110,90,RL,Pave,Lvl,Mitchel,Norm,6,1976,1976,0.0,TA,TA,CBlock,0.0,1958.0,TA,Y,SBrkr,2048,3,0,TA,9,Typ,0,2Types,Unf,2.0,776.0,Y,ConLD,170000
1067,1630,527165170,60,RL,Pave,Lvl,Gilbert,Norm,6,1993,1994,0.0,TA,TA,PConc,0.0,903.0,Gd,Y,SBrkr,1642,2,1,TA,7,Typ,1,Attchd,RFn,2.0,392.0,Y,WD ,168000
1068,191,902403070,70,RM,Pave,Lvl,OldTown,Norm,6,1922,1994,0.0,TA,TA,CBlock,283.0,738.0,Ex,Y,SBrkr,1470,1,1,TA,6,Min1,0,Detchd,Unf,2.0,624.0,Y,WD ,140750
1069,1626,527162140,60,RL,Pave,Lvl,Gilbert,Norm,6,1999,2003,0.0,TA,TA,PConc,0.0,938.0,Ex,Y,SBrkr,2299,3,1,TA,7,Typ,1,Attchd,Fin,2.0,482.0,Y,WD ,204000
1070,59,528292020,60,RL,Pave,Lvl,Gilbert,Norm,7,2001,2001,180.0,Gd,TA,PConc,0.0,884.0,Ex,Y,SBrkr,2035,2,1,Gd,8,Typ,1,BuiltIn,Fin,2.0,434.0,Y,WD ,222500
1071,2632,535478010,85,RL,Pave,Lvl,NAmes,Norm,5,1962,1962,0.0,TA,TA,CBlock,784.0,925.0,TA,Y,SBrkr,999,1,0,TA,6,Typ,0,Attchd,Unf,1.0,300.0,Y,WD ,134500
1072,1835,533205110,120,FV,Pave,Lvl,Somerst,Norm,8,2004,2004,0.0,Gd,TA,PConc,851.0,1378.0,Ex,Y,SBrkr,1378,2,0,Gd,6,Typ,1,Attchd,Fin,2.0,540.0,Y,WD ,214000
1073,2675,903229040,190,RM,Pave,Lvl,OldTown,Artery,5,1939,1950,0.0,TA,TA,CBlock,507.0,793.0,TA,Y,SBrkr,1118,1,0,TA,5,Typ,1,Detchd,Unf,2.0,410.0,Y,WD ,119900
1074,1503,908201120,90,RL,Pave,Lvl,Edwards,Norm,4,1955,1955,270.0,TA,TA,CBlock,133.0,1440.0,TA,N,FuseF,1440,2,0,Fa,8,Typ,0,NA,NA,0.0,0.0,Y,WD ,118000
1075,1963,535452060,20,RL,Pave,Lvl,NAmes,Norm,5,1960,2002,45.0,TA,TA,CBlock,588.0,1010.0,Ex,Y,SBrkr,1134,1,0,TA,6,Typ,0,Attchd,RFn,1.0,254.0,Y,WD ,135000
1076,1352,903400180,50,RL,Pave,Bnk,BrkSide,Norm,6,1923,2000,0.0,TA,TA,BrkTil,0.0,833.0,Gd,Y,SBrkr,1848,1,1,Gd,8,Typ,1,Detchd,Unf,2.0,370.0,N,WD ,207000
1077,1519,909175100,50,RL,Pave,Bnk,SWISU,Norm,6,1925,1950,0.0,TA,TA,PConc,423.0,1181.0,Fa,Y,SBrkr,1694,2,0,TA,7,Typ,1,Detchd,Unf,2.0,576.0,Y,WD ,136500
1078,1305,902205140,20,RM,Pave,Lvl,OldTown,Norm,4,1954,2000,0.0,TA,TA,CBlock,0.0,901.0,Ex,Y,SBrkr,901,1,0,TA,4,Typ,0,Detchd,Unf,1.0,281.0,Y,WD ,107900
1079,2014,903231090,50,RM,Pave,Lvl,BrkSide,Norm,6,1938,1950,0.0,TA,TA,BrkTil,52.0,861.0,Gd,Y,SBrkr,1409,1,1,TA,6,Typ,1,Detchd,Unf,2.0,528.0,Y,WD ,126000
1080,1,526301100,20,RL,Pave,Lvl,NAmes,Norm,6,1960,1960,112.0,TA,TA,CBlock,639.0,1080.0,Fa,Y,SBrkr,1656,1,0,TA,7,Typ,2,Attchd,Fin,2.0,528.0,P,WD ,215000
1081,1052,528102110,60,RL,Pave,Lvl,NridgHt,Norm,10,2007,2008,272.0,Ex,TA,PConc,1280.0,1682.0,Ex,Y,SBrkr,2332,2,1,Ex,9,Typ,1,BuiltIn,Fin,3.0,846.0,Y,New,426000
1082,622,534478230,20,RL,Pave,Lvl,NAmes,Norm,5,1950,2007,0.0,Gd,TA,CBlock,607.0,1113.0,Gd,Y,SBrkr,1113,1,0,Gd,5,Typ,1,Attchd,Unf,1.0,264.0,Y,WD ,147000
1083,913,909251050,30,RL,Pave,Lvl,Crawfor,Norm,6,1916,2000,0.0,Gd,TA,BrkTil,0.0,816.0,Ex,Y,SBrkr,1232,1,0,Gd,6,Typ,1,Detchd,Unf,2.0,440.0,Y,WD ,147500
1084,1058,528114040,20,RL,Pave,Lvl,NridgHt,Norm,9,2007,2007,480.0,Ex,TA,PConc,1375.0,1950.0,Ex,Y,SBrkr,1950,2,0,Ex,7,Typ,1,Attchd,Fin,3.0,706.0,Y,WD ,383000
1085,2348,527354040,20,RL,Pave,Lvl,NWAmes,Norm,7,1988,1988,102.0,TA,TA,CBlock,929.0,1845.0,Gd,Y,SBrkr,1872,2,0,TA,6,Typ,1,Attchd,Fin,2.0,604.0,Y,WD ,241500
1086,1527,909252220,50,RL,Pave,Lvl,Crawfor,Norm,6,1914,1995,0.0,TA,TA,BrkTil,0.0,676.0,Ex,Y,SBrkr,1264,1,0,TA,6,Typ,0,Detchd,Unf,2.0,400.0,Y,WD ,147500
1087,1011,527208010,60,RL,Pave,HLS,StoneBr,Norm,8,2005,2005,130.0,Gd,TA,PConc,16.0,1168.0,Ex,Y,SBrkr,2500,3,1,Ex,9,Typ,1,BuiltIn,Fin,3.0,683.0,Y,WD ,355000
1088,1332,903225050,45,RM,Pave,Lvl,BrkSide,Norm,5,1924,1950,0.0,TA,TA,BrkTil,784.0,784.0,Gd,Y,SBrkr,784,1,0,Gd,5,Typ,0,NA,NA,0.0,0.0,Y,WD ,109500
1089,709,902205010,30,RM,Pave,Lvl,OldTown,Norm,2,1940,1950,0.0,TA,Gd,BrkTil,0.0,0.0,Fa,N,FuseA,612,1,0,TA,4,Typ,0,Detchd,Unf,1.0,308.0,N,WD ,45000
1090,209,904100140,70,RL,Pave,Lvl,ClearCr,Norm,7,1940,1950,0.0,TA,Gd,CBlock,0.0,1032.0,Ex,Y,SBrkr,2403,2,0,TA,10,Typ,2,Attchd,Unf,1.0,349.0,Y,COD,244400
1091,619,534476150,20,RL,Pave,Lvl,NAmes,Norm,6,1953,1953,238.0,TA,TA,CBlock,1285.0,1416.0,TA,Y,SBrkr,1644,1,0,TA,7,Typ,2,Attchd,Fin,2.0,418.0,Y,WD ,167000
1092,2150,907262020,60,RL,Pave,Lvl,CollgCr,Norm,7,2002,2002,214.0,Gd,TA,PConc,0.0,860.0,Ex,Y,SBrkr,1729,2,1,Gd,7,Typ,0,Attchd,Fin,2.0,542.0,Y,WD ,200000
1093,2704,904302020,30,RL,Pave,Lvl,SWISU,Norm,5,1936,1950,0.0,TA,TA,BrkTil,0.0,830.0,Gd,Y,SBrkr,879,1,0,TA,4,Typ,0,Detchd,Unf,1.0,180.0,P,WD ,80000
1094,2839,908275220,20,RL,Pave,Lvl,Edwards,Norm,5,1955,1990,0.0,TA,TA,CBlock,167.0,864.0,TA,Y,SBrkr,864,1,0,TA,5,Typ,0,Detchd,Unf,2.0,572.0,N,WD ,115000
1095,1242,535178060,20,RL,Pave,Lvl,NAmes,Norm,6,1956,1956,74.0,TA,TA,CBlock,616.0,1196.0,Gd,Y,FuseA,1196,1,0,TA,6,Typ,1,Attchd,RFn,1.0,297.0,Y,WD ,139000
1096,2714,905107070,60,RL,Pave,Lvl,Sawyer,Norm,6,1978,1978,203.0,TA,TA,CBlock,209.0,672.0,TA,Y,SBrkr,1400,1,1,TA,6,Typ,1,Attchd,Fin,2.0,440.0,Y,WD ,149500
1097,799,905480210,70,RL,Pave,Lvl,Edwards,Artery,4,1940,1950,0.0,TA,TA,CBlock,0.0,755.0,TA,Y,SBrkr,1510,1,0,TA,7,Typ,1,Detchd,Unf,1.0,296.0,P,WD ,108000
1098,1260,535383100,190,RL,Pave,Lvl,OldTown,Norm,4,1900,2000,0.0,TA,TA,BrkTil,0.0,0.0,TA,N,FuseA,1294,2,0,TA,7,Typ,0,NA,NA,0.0,0.0,N,WD ,106250
1099,2107,906380160,20,RL,Pave,Lvl,CollgCr,Norm,7,2006,2006,0.0,Gd,TA,PConc,0.0,1240.0,Ex,Y,SBrkr,1240,2,0,Gd,5,Typ,0,Attchd,RFn,3.0,826.0,Y,WD ,194000
1100,2486,532351060,20,RL,Pave,Lvl,Sawyer,RRAe,5,1962,1962,51.0,TA,TA,CBlock,36.0,988.0,Ex,Y,SBrkr,988,1,0,TA,6,Typ,0,Detchd,Unf,2.0,624.0,Y,WD ,129500
1101,1911,535101150,90,RL,Pave,Lvl,NAmes,Norm,5,1968,1968,0.0,TA,TA,CBlock,0.0,1560.0,TA,Y,SBrkr,1560,2,0,TA,8,Typ,0,Detchd,Unf,3.0,792.0,Y,WD ,126000
1102,896,908225290,20,RL,Pave,Lvl,Edwards,Norm,5,1950,1950,0.0,TA,TA,CBlock,1078.0,1078.0,TA,Y,FuseA,1368,1,0,TA,6,Min1,0,Attchd,RFn,1.0,195.0,Y,WD ,120000
1103,272,907410080,20,RL,Pave,Lvl,CollgCr,Norm,7,2004,2005,109.0,Gd,TA,PConc,712.0,1473.0,Ex,Y,SBrkr,1484,2,0,Gd,7,Typ,0,Attchd,RFn,2.0,606.0,Y,WD ,213000
1104,2521,533253090,120,RL,Pave,Lvl,Greens,Norm,8,1980,1980,0.0,Gd,TA,CBlock,807.0,1226.0,TA,Y,SBrkr,1226,1,0,Gd,4,Typ,1,Attchd,Fin,2.0,484.0,Y,WD ,190000
1105,2324,527158020,20,RL,Pave,Lvl,Gilbert,Norm,6,1993,1994,112.0,TA,TA,PConc,705.0,1160.0,Gd,Y,SBrkr,1169,2,0,TA,6,Typ,1,Attchd,Fin,2.0,402.0,Y,WD ,183500
1106,1953,535402140,80,RL,Pave,Lvl,NAmes,Norm,7,1963,1999,364.0,TA,TA,CBlock,242.0,725.0,TA,Y,SBrkr,1651,2,0,TA,6,Typ,2,BuiltIn,Unf,1.0,276.0,Y,WD ,172000
1107,887,908102290,20,RL,Pave,Lvl,Edwards,Norm,4,1938,1958,0.0,TA,TA,CBlock,690.0,816.0,Ex,Y,SBrkr,816,1,0,TA,3,Typ,1,Detchd,Unf,1.0,288.0,Y,WD ,100000
1108,1479,907418010,20,RL,Pave,Lvl,CollgCr,Norm,7,2007,2007,212.0,Gd,TA,PConc,56.0,1564.0,Ex,Y,SBrkr,1564,2,0,Gd,6,Typ,0,Attchd,RFn,3.0,814.0,Y,WD ,218836
1109,1317,902326060,190,RM,Pave,Lvl,OldTown,Norm,6,1905,2000,0.0,TA,TA,BrkTil,0.0,482.0,Ex,N,SBrkr,1912,2,0,TA,7,Typ,1,Detchd,Unf,2.0,672.0,Y,WD ,163000
1110,1750,528235170,20,RL,Pave,Lvl,Gilbert,Norm,7,2006,2006,0.0,Gd,TA,PConc,0.0,1510.0,Ex,Y,SBrkr,1525,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,534.0,Y,New,206580
1111,2815,907420070,60,RL,Pave,Lvl,CollgCr,Norm,6,2005,2006,0.0,Gd,TA,PConc,0.0,728.0,Ex,Y,SBrkr,1456,2,1,Gd,8,Typ,1,Attchd,Fin,2.0,390.0,Y,New,163990
1112,2692,903452090,70,RM,Pave,Lvl,IDOTRR,Norm,5,1910,2004,0.0,Fa,Gd,BrkTil,0.0,396.0,Gd,Y,SBrkr,1330,1,0,TA,7,Typ,0,Detchd,Unf,1.0,390.0,N,WD ,116500
1113,1090,528240050,60,RL,Pave,Lvl,Gilbert,Norm,7,2002,2003,0.0,Gd,TA,PConc,0.0,840.0,Ex,Y,SBrkr,1720,2,1,Gd,7,Typ,1,BuiltIn,Fin,2.0,400.0,Y,WD ,188000
1114,1912,535102010,85,RL,Pave,Lvl,NAmes,Norm,5,1966,1966,87.0,TA,TA,CBlock,602.0,793.0,Ex,Y,SBrkr,1280,2,0,TA,6,Typ,1,Basment,Fin,2.0,432.0,Y,WD ,175000
1115,1634,527184020,120,RL,Pave,Lvl,StoneBr,Norm,8,1988,1988,0.0,Gd,TA,CBlock,248.0,1166.0,Gd,Y,SBrkr,1179,2,0,TA,5,Typ,0,Attchd,RFn,2.0,480.0,Y,WD ,182000
1116,1974,902100010,30,RM,Pave,Bnk,OldTown,Artery,5,1926,1980,0.0,Gd,Gd,BrkTil,0.0,850.0,TA,Y,SBrkr,960,1,0,TA,5,Typ,0,Detchd,RFn,2.0,576.0,Y,WD ,103000
1117,1764,528327060,20,RL,Pave,Lvl,NoRidge,Norm,10,2001,2002,705.0,Ex,TA,PConc,1282.0,2633.0,Ex,Y,SBrkr,2633,2,1,Ex,8,Typ,2,Attchd,RFn,3.0,804.0,Y,WD ,466500
1118,634,535154130,20,RL,Pave,Lvl,NAmes,Norm,6,1959,1998,0.0,Gd,TA,CBlock,708.0,988.0,TA,Y,SBrkr,988,2,0,Gd,6,Typ,0,Attchd,Unf,1.0,297.0,Y,WD ,149500
1119,1683,527455030,120,RL,Pave,Lvl,NPkVill,Norm,7,1978,1978,0.0,TA,TA,CBlock,632.0,1061.0,TA,Y,SBrkr,1055,2,0,TA,4,Typ,0,Attchd,Unf,1.0,319.0,Y,WD ,142500
1120,2199,909251030,30,RL,Pave,Lvl,Crawfor,Norm,5,1926,1950,0.0,TA,TA,PConc,319.0,1290.0,TA,Y,SBrkr,1422,1,0,TA,6,Typ,0,Detchd,Unf,1.0,352.0,Y,WD ,136500
1121,2789,907230240,160,RH,Pave,Lvl,Landmrk,Norm,6,1993,1994,0.0,TA,TA,PConc,338.0,630.0,Ex,Y,SBrkr,1320,2,1,TA,5,Typ,0,Detchd,Unf,2.0,484.0,Y,WD ,137000
1122,1018,527301245,20,RL,Pave,Lvl,NWAmes,Norm,7,1988,1988,102.0,Gd,TA,CBlock,983.0,1675.0,Ex,Y,SBrkr,1688,2,0,Ex,6,Typ,1,Attchd,RFn,2.0,528.0,Y,WD ,226500
1123,14,527180040,20,RL,Pave,Lvl,Gilbert,Norm,7,1990,1990,0.0,TA,TA,PConc,637.0,1300.0,Gd,Y,SBrkr,1341,1,1,Gd,5,Typ,1,Attchd,Unf,2.0,506.0,Y,WD ,171500
1124,2782,907200170,80,RL,Pave,Lvl,CollgCr,Norm,5,1976,1976,0.0,TA,TA,CBlock,483.0,911.0,Gd,Y,SBrkr,954,1,0,TA,6,Typ,0,Detchd,Unf,2.0,576.0,Y,WD ,132500
1125,2626,535454050,90,RL,Pave,Lvl,NAmes,Norm,3,1949,1950,340.0,TA,TA,Slab,0.0,0.0,Fa,N,FuseA,1040,2,0,TA,6,Typ,0,Detchd,Unf,2.0,400.0,Y,WD ,87500
1126,1175,533234020,60,FV,Pave,Lvl,Somerst,Norm,7,2001,2001,513.0,TA,TA,PConc,681.0,858.0,Ex,Y,SBrkr,1789,2,1,TA,7,Typ,1,Attchd,Fin,2.0,546.0,Y,WD ,223000
1127,1232,535105060,20,RL,Pave,Lvl,NAmes,Norm,6,1962,2005,237.0,Gd,Gd,CBlock,0.0,1319.0,TA,Y,SBrkr,1537,1,1,Gd,7,Typ,1,Attchd,RFn,2.0,462.0,Y,COD,174000
1128,2590,535325450,20,RL,Pave,Lvl,NAmes,Norm,5,1951,1991,0.0,TA,TA,CBlock,741.0,884.0,Ex,Y,SBrkr,884,1,0,TA,4,Typ,0,Attchd,Fin,1.0,270.0,Y,WD ,142000
1129,2463,528477030,20,FV,Pave,Lvl,Somerst,Norm,8,2006,2006,0.0,Gd,TA,PConc,0.0,1489.0,Ex,Y,SBrkr,1489,2,0,Gd,7,Typ,1,Attchd,RFn,2.0,776.0,Y,New,232600
1130,2358,527377030,20,RL,Pave,Lvl,NWAmes,Norm,6,1974,1999,99.0,TA,TA,CBlock,663.0,1040.0,Fa,Y,SBrkr,1309,1,1,Gd,5,Typ,1,Attchd,RFn,2.0,484.0,Y,WD ,181000
1131,2911,923225260,160,RM,Pave,Lvl,MeadowV,Norm,6,1973,1973,0.0,TA,TA,CBlock,837.0,942.0,Gd,Y,SBrkr,2521,2,1,TA,10,Maj1,1,Attchd,Fin,2.0,576.0,Y,WD ,151400
1132,1699,528112150,20,RL,Pave,Lvl,NridgHt,Norm,8,2006,2006,248.0,Gd,TA,PConc,0.0,1626.0,Ex,Y,SBrkr,1634,2,0,Gd,7,Typ,1,Attchd,RFn,3.0,866.0,Y,WD ,250000
1133,115,534152100,60,RL,Pave,Lvl,NWAmes,Norm,7,1988,1988,42.0,TA,TA,CBlock,394.0,980.0,TA,Y,SBrkr,1714,2,1,TA,7,Typ,1,Attchd,Unf,2.0,496.0,Y,WD ,196500
1134,1998,902330090,75,RM,Pave,Lvl,OldTown,Norm,7,1879,1987,0.0,TA,Gd,PConc,0.0,819.0,TA,Y,FuseA,2454,2,0,TA,8,Typ,1,Attchd,Unf,2.0,576.0,N,WD ,185000
1135,589,534129380,20,RL,Pave,Lvl,NWAmes,Feedr,6,1969,1969,200.0,TA,TA,CBlock,955.0,1216.0,TA,Y,SBrkr,1216,1,0,TA,5,Typ,0,Attchd,Unf,1.0,336.0,Y,WD ,113000
1136,1641,527252070,20,RL,Pave,HLS,StoneBr,Norm,8,2007,2007,0.0,Gd,TA,PConc,945.0,1419.0,Ex,Y,SBrkr,1419,2,0,Gd,7,Typ,1,Attchd,RFn,2.0,567.0,Y,New,392000
1137,2821,908103320,90,RL,Pave,Lvl,Edwards,Norm,6,1975,1975,250.0,TA,TA,CBlock,945.0,945.0,TA,Y,SBrkr,980,2,0,TA,4,Typ,0,NA,NA,0.0,0.0,Y,WD ,127500
1138,1846,533221060,160,FV,Pave,Lvl,Somerst,Norm,6,2000,2000,216.0,Gd,TA,PConc,417.0,756.0,Ex,Y,SBrkr,1573,2,1,Gd,4,Typ,0,Detchd,Unf,2.0,440.0,Y,WD ,177000
1139,1805,528482030,60,FV,Pave,Lvl,Somerst,Norm,6,2004,2004,353.0,Gd,TA,PConc,0.0,1158.0,Ex,Y,SBrkr,2443,2,1,Gd,9,Min2,1,BuiltIn,RFn,3.0,744.0,Y,WD ,265000
1140,1853,533244040,60,FV,Pave,Lvl,Somerst,Norm,8,1998,1998,0.0,Gd,Gd,PConc,901.0,1220.0,Ex,Y,SBrkr,2362,2,1,Gd,8,Typ,2,Attchd,RFn,2.0,1105.0,Y,WD ,312500
1141,1321,902401120,75,RM,Pave,Lvl,OldTown,Artery,10,1893,2000,0.0,Ex,Ex,BrkTil,0.0,1237.0,Gd,Y,SBrkr,2775,3,1,Gd,9,Typ,1,Detchd,Unf,2.0,880.0,Y,WD ,325000
1142,564,532478020,20,RL,Pave,Low,Veenker,Norm,8,1980,1980,115.0,Gd,Gd,CBlock,1733.0,2014.0,Gd,Y,SBrkr,2014,2,0,Gd,6,Maj1,2,Attchd,RFn,3.0,864.0,Y,WD ,275000
1143,1771,528358040,60,RL,Pave,Lvl,NoRidge,Norm,7,1995,1995,290.0,Gd,TA,PConc,565.0,1203.0,Ex,Y,SBrkr,2520,2,1,Gd,9,Typ,1,Attchd,RFn,3.0,721.0,Y,WD ,290000
1144,90,532479070,20,RL,Pave,Lvl,Sawyer,RRNe,6,1974,2002,250.0,TA,Gd,CBlock,126.0,1208.0,Ex,Y,SBrkr,1494,2,0,TA,7,Typ,2,Attchd,Fin,2.0,461.0,Y,WD ,169000
1145,2684,903235020,30,RM,Pave,Lvl,BrkSide,Norm,5,1921,1950,0.0,TA,TA,CBlock,616.0,616.0,Gd,Y,SBrkr,616,1,0,TA,4,Typ,0,Detchd,Unf,1.0,205.0,Y,WD ,89000
1146,13,527166040,60,RL,Pave,Lvl,Gilbert,Norm,6,1998,1998,0.0,TA,TA,PConc,0.0,789.0,Gd,Y,SBrkr,1465,2,1,TA,7,Typ,1,Attchd,Fin,2.0,393.0,Y,WD ,180400
1147,445,528142130,20,RL,Pave,Lvl,NridgHt,Norm,8,2003,2004,296.0,Gd,TA,PConc,1124.0,3206.0,Ex,Y,SBrkr,1629,2,0,Gd,7,Typ,1,Attchd,RFn,3.0,880.0,Y,WD ,284000
1148,1914,535106140,20,RL,Pave,Lvl,NAmes,Feedr,5,1958,1958,1.0,TA,TA,CBlock,456.0,912.0,Ex,Y,FuseA,912,1,0,TA,5,Typ,0,Attchd,RFn,1.0,275.0,Y,COD,114500
1149,2811,907410110,20,RL,Pave,Lvl,CollgCr,Norm,7,2005,2006,196.0,Gd,TA,PConc,24.0,1552.0,Ex,Y,SBrkr,1552,2,0,Gd,7,Typ,0,Attchd,RFn,3.0,782.0,Y,New,212900
